0.15299987793, 0.0
0.15499997139, 0.0
0.155999898911, 0.0
0.175999879837, 0.0
0.177999973297, 0.0
0.197999954224, 0.0
0.199999809265, 0.0
0.201999902725, 0.0
0.221999883652, 0.0
0.225999832153, 0.0
0.24599981308, 0.0
0.24799990654, 0.0
0.248999834061, 0.0
0.269999980927, 0.0
0.271999835968, 0.0
0.273999929428, 0.0
0.296000003815, 0.0
0.297999858856, 0.0
0.299000024796, 0.0
0.319999933243, 0.0
0.322000026703, 0.0
0.322999954224, 0.0
0.343999862671, 0.0
0.346999883652, 0.0
0.347999811172, 0.0
0.368999958038, 0.0
0.37099981308, 0.0
0.37299990654, 0.0
0.393999814987, -1.0
0.395999908447, -1.0
0.396999835968, -1.0
0.417999982834, -1.0
0.421000003815, -1.0
0.421999931335, -1.0
0.441999912262, 0.0
0.445999860764, 0.0
0.464999914169, 0.0
0.46799993515, 0.0
0.488999843597, -1.0
0.491999864578, -1.0
0.516999959946, -1.0
0.519999980927, -1.0
0.539999961853, -1.0
0.542999982834, -1.0
0.563999891281, -1.0
0.566999912262, -1.0
0.586999893188, 0.0
0.59099984169, 0.0
0.611999988556, 0.0
0.615999937057, 0.0
0.636999845505, 0.0
0.639999866486, 0.0
0.661999940872, 0.0
0.664999961853, 0.0
0.68700003624, 0.0
0.689999818802, 0.0
0.712999820709, 0.0
0.71599984169, 0.0
0.736999988556, 0.0
0.740000009537, 0.0
0.761999845505, 0.0
0.764999866486, 0.0
0.784999847412, 0.0
0.787999868393, 0.0
0.8109998703, 0.0
0.814999818802, 0.0
0.836999893188, -1.0
0.839999914169, -1.0
0.860999822617, 0.0
0.863999843597, 0.0
0.884999990463, 0.0
0.888000011444, 0.0
0.911999940872, 0.0
0.914999961853, 0.0
0.9359998703, 0.0
0.938999891281, 0.0
0.961999893188, 0.0
0.964999914169, 0.0
0.985999822617, 0.0
0.988999843597, 0.0
1.0119998455, 0.0
1.01499986649, 0.0
1.03499984741, 0.0
1.03799986839, 0.0
1.0609998703, 0.0
1.06399989128, 0.0
1.08500003815, 0.0
1.08699989319, 0.0
1.08899998665, 0.0
1.11199998856, 0.0
1.11500000954, 0.0
1.13599991798, 0.0
1.15999984741, 0.0
1.16299986839, 0.0
1.18400001526, 0.0
1.1859998703, 0.0
1.21000003815, 0.0
1.21199989319, 0.0
1.23300004005, 0.0
1.23599982262, 0.0
1.25600004196, 0.0
1.27799987793, 0.0
1.28199982643, 0.0
1.30399990082, 0.0
1.30599999428, 0.0
1.32799983025, 0.0
1.35099983215, 0.0
1.35500001907, 0.0
1.37699985504, 0.0
1.38100004196, 0.0
1.40199995041, 0.0
1.40499997139, 0.0
1.42699980736, 0.0
1.42999982834, 0.0
1.4509999752, 0.0
1.45399999619, 0.0
1.47499990463, 0.0
1.47799992561, 0.0
1.49899983406, 0.0
1.50099992752, 0.0
1.50300002098, 0.0
1.52499985695, 0.0
1.52799987793, 0.0
1.54699993134, 0.0
1.54999995232, 0.0
1.5720000267, 0.0
1.5759999752, 0.0
1.59699988365, 0.0
1.59999990463, 0.0
1.61899995804, 0.0
1.62199997902, 0.0
1.64599990845, 0.0
1.64899992943, 0.0
1.67100000381, 0.0
1.67499995232, 0.0
1.69799995422, 0.0
1.7009999752, 0.0
1.72199988365, 0.0
1.72499990463, 0.0
1.74499988556, 0.0
1.74799990654, 0.0
1.76799988747, 0.0
1.77199983597, 0.0
1.79199981689, 0.0
1.79499983788, 0.0
1.81999993324, 0.0
1.82299995422, 0.0
1.84500002861, 0.0
